187.15.168.2,20844,35.157.139.215,8124,6,3,200,3,124,40,66,108,36,40,41,44,2,0,1,2,1,0,1,2,1,2,2,2,2,0,0,0,0,0,3,200,3,124,1,0,0,0,132,124,0,0
179.198.101.241,52040,179.222.184.215,16222,6,5,280,3,132,40,56,108,29,40,44,52,6,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
187.15.251.90,4102,209.15.36.32,80,6,6,976,4,692,52,162,708,267,40,173,540,244,1,1,5,2,1,2,5,2,6,6,6,6,0,0,0,0,0,6,976,4,692,1,1,0,0,320,204,0,0
201.29.225.58,49807,112.80.248.60,80,6,7,1945,6,369,40,277,1366,494,40,61,149,43,0,0,1,0,1,0,1,0,2,2,2,2,0,0,0,0,0,7,1945,6,369,2,1,0,0,300,260,0,0
201.19.237.60,55541,92.242.140.20,80,6,5,351,5,1506,40,70,179,61,40,301,1334,577,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,351,5,1506,1,1,0,0,212,212,0,0
187.15.168.2,20843,94.189.246.156,49882,6,3,200,2,92,40,66,108,36,40,46,52,8,0,1,2,1,2,2,2,0,2,2,2,2,0,0,0,0,0,3,200,2,92,1,0,0,0,132,92,0,0
201.19.173.231,18746,76.183.199.237,62348,6,10,994,10,980,52,99,236,64,52,98,292,80,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,10,994,10,980,4,2,0,0,544,532,0,0
201.19.168.56,56341,23.3.131.230,443,6,17,1603,14,6169,40,94,385,93,52,440,1492,603,0,0,2,0,0,0,2,0,7,7,7,7,0,0,0,0,0,17,1603,14,6169,5,4,0,0,920,760,0,0
187.15.170.218,23835,189.19.131.107,59727,6,8,915,6,604,40,114,453,140,40,100,307,106,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,915,6,604,4,2,0,0,332,252,0,0
201.19.237.60,55542,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
189.24.208.192,22754,172.217.30.10,443,6,9,1252,10,1559,52,139,573,173,52,155,936,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1252,10,1559,5,2,0,0,476,540,0,0
201.19.237.60,55545,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
91.78.106.134,59819,187.15.168.2,63908,6,5,280,3,132,40,56,108,29,40,44,52,6,0,1,2,1,1,1,2,0,5,5,5,5,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
179.198.108.75,11610,23.45.209.172,443,6,14,1411,10,4497,40,100,385,102,52,449,1440,583,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,14,1411,10,4497,5,4,0,0,728,528,0,0
187.15.170.6,54960,82.11.206.191,57545,6,5,280,4,172,40,56,108,29,40,43,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,280,4,172,1,0,0,0,212,172,0,0
201.19.237.60,55546,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
187.15.170.6,54958,191.80.66.114,17703,6,5,280,3,132,40,56,108,29,40,44,52,6,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
187.15.170.6,54972,51.37.8.10,6881,6,7,921,5,844,40,131,594,205,40,168,563,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,921,5,844,3,2,0,0,292,212,0,0
187.15.170.6,54961,90.217.116.210,51413,6,6,400,4,172,40,66,123,37,40,43,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,400,4,172,2,0,0,0,252,172,0,0
189.24.208.192,22756,172.217.30.10,443,6,10,1304,9,1495,52,130,573,165,52,166,936,292,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,1304,9,1495,5,2,0,0,528,476,0,0
201.19.237.60,55547,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
187.15.170.6,54964,179.156.176.220,58192,6,9,1627,5,1452,40,180,1220,390,40,290,1166,491,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,1627,5,1452,3,2,0,0,372,212,0,0
187.15.170.6,54962,5.62.12.238,49625,6,5,280,3,132,40,56,108,29,40,44,52,6,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
179.198.101.241,52047,177.158.125.56,16819,6,7,905,4,778,40,129,585,202,40,194,530,229,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,905,4,778,2,2,0,0,292,172,0,0
187.78.172.138,10259,17.248.184.11,443,6,17,3046,13,7536,52,179,1355,324,52,579,1440,639,0,0,2,0,2,0,2,0,4,4,4,4,0,0,0,0,0,17,3046,13,7536,8,3,0,0,896,684,0,0
201.29.241.255,10857,86.136.115.53,6881,6,3,200,2,92,40,66,108,36,40,46,52,8,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,3,200,2,92,1,0,0,0,132,92,0,0
201.19.237.60,55548,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
201.29.225.58,45017,92.242.140.20,80,6,5,520,5,466,52,104,304,111,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,520,5,466,1,1,0,0,268,268,0,0
201.29.225.58,45018,92.242.140.20,80,6,5,515,5,466,52,103,299,109,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,515,5,466,1,1,0,0,268,268,0,0
201.29.225.58,45019,92.242.140.20,80,6,5,518,5,466,52,103,302,110,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,518,5,466,1,1,0,0,268,268,0,0
191.44.30.110,59488,92.242.140.20,80,6,5,542,5,1636,52,108,326,121,52,327,1420,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,542,5,1636,1,1,0,0,268,268,0,0
201.19.237.60,55550,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
179.198.101.241,52044,177.3.218.86,63997,6,5,280,3,132,40,56,108,29,40,44,52,6,0,0,1,0,1,1,1,0,3,3,3,3,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
201.19.143.13,64399,23.3.131.230,443,6,13,1359,10,4497,40,104,385,105,52,449,1432,581,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,13,1359,10,4497,5,4,0,0,676,528,0,0
189.24.208.192,22758,216.58.222.74,443,6,9,1252,9,1507,52,139,573,173,52,167,936,291,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,1252,9,1507,4,2,0,0,476,488,0,0
201.19.237.60,55551,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
201.19.236.161,45162,17.248.184.50,443,6,13,2320,10,5424,52,178,904,250,52,542,1440,631,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,13,2320,10,5424,6,3,0,0,688,528,0,0
177.179.234.26,63328,189.46.71.157,56244,6,5,280,3,132,40,56,108,29,40,44,52,6,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,5,280,3,132,1,0,0,0,212,132,0,0
201.29.225.58,45744,216.58.202.238,443,6,13,1975,10,4966,52,151,1001,261,52,496,1470,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1975,10,4966,4,3,0,0,684,528,0,0
179.198.101.241,52043,177.52.168.148,13967,6,6,332,3,128,40,55,108,26,40,42,48,4,0,0,3,1,0,0,0,0,3,3,3,3,0,0,0,0,0,6,332,3,128,1,0,0,0,264,128,0,0
201.19.237.60,55552,92.242.140.20,80,6,5,351,5,1506,40,70,179,61,40,301,1334,577,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1506,1,1,0,0,212,212,0,0
189.24.208.192,22760,172.217.29.74,443,6,9,1252,9,1495,52,139,573,173,52,166,936,292,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,1252,9,1495,5,2,0,0,476,476,0,0
187.78.173.45,54263,158.85.32.58,80,6,7,1504,5,2560,40,214,924,334,40,512,1218,644,1,0,1,0,0,0,2,0,4,4,4,4,0,0,0,0,0,7,1504,5,2560,2,2,0,0,300,204,0,0
201.19.251.231,60743,23.3.131.230,443,6,13,1359,10,4497,40,104,385,105,52,449,1492,595,0,0,2,0,0,0,2,0,3,3,3,3,0,0,0,0,0,13,1359,10,4497,5,4,0,0,676,528,0,0
201.19.237.60,55553,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
46.166.191.23,51995,187.15.168.2,63908,6,6,396,3,164,52,66,120,26,52,54,60,4,1,1,2,0,2,2,3,0,7,7,7,7,0,0,0,0,0,6,396,3,164,1,0,0,0,328,164,0,0
2.80.141.161,64324,187.15.168.2,63908,6,9,2036,6,1665,40,226,953,299,40,277,1078,397,0,1,3,1,2,1,2,0,9,9,9,9,0,0,0,0,0,9,2036,6,1665,5,4,0,0,372,252,0,0
187.15.170.6,54980,181.166.219.242,8999,6,5,1459,4,240,40,291,1219,519,40,60,108,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1459,4,240,2,1,0,0,212,172,0,0
201.29.246.61,51279,200.147.67.192,443,6,33,2512,32,27012,52,76,283,55,52,844,1492,685,0,0,5,0,0,0,5,0,5,5,5,5,0,0,0,0,0,33,2512,32,27012,10,10,0,0,1728,1672,0,0
201.19.87.59,60119,52.1.171.51,443,6,17,6039,16,6927,40,355,1305,478,40,432,1305,520,0,0,3,0,0,0,3,0,7,7,7,7,0,0,0,0,0,17,6039,16,6927,5,7,0,0,692,652,0,0
187.15.170.6,56068,92.242.140.20,80,6,6,551,5,466,52,91,279,91,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,551,5,466,1,1,0,0,324,268,0,0
187.15.170.6,56069,92.242.140.20,80,6,6,549,5,466,52,91,277,91,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,549,5,466,1,1,0,0,324,268,0,0
187.15.170.6,56070,92.242.140.20,80,6,6,548,5,466,52,91,276,90,52,93,250,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,548,5,466,1,1,0,0,324,268,0,0
187.15.170.6,54981,187.149.109.27,46704,6,5,280,4,172,40,56,108,29,40,43,52,6,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,280,4,172,1,0,0,0,212,172,0,0
201.19.237.60,55555,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
186.241.157.220,18118,216.58.202.238,443,6,12,1724,10,6375,52,143,795,214,52,637,1440,664,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,12,1724,10,6375,4,4,0,0,632,528,0,0
189.24.208.192,22761,172.217.29.74,443,6,8,1200,9,1495,52,150,573,187,52,166,936,292,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,8,1200,9,1495,4,2,0,0,424,476,0,0
211.205.214.13,35809,201.19.80.28,7547,6,5,436,5,208,40,87,256,94,40,41,44,2,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,436,5,208,1,0,0,0,220,208,0,0
201.29.246.61,51302,200.147.15.205,443,6,18,3114,16,5980,52,173,1289,294,52,373,1492,567,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,18,3114,16,5980,6,6,0,0,1004,864,0,0
82.10.33.90,50920,187.15.168.2,63908,6,9,2605,6,2300,40,289,1440,464,40,383,1440,540,0,0,2,0,1,0,2,0,4,4,4,4,0,0,0,0,0,9,2605,6,2300,6,4,0,0,372,252,0,0
201.19.237.60,55556,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
187.15.170.6,56074,23.45.209.233,80,6,6,917,6,1820,52,152,645,241,52,303,1492,582,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,917,6,1820,1,1,0,0,324,320,0,0
201.29.246.61,51304,200.147.15.205,443,6,18,3170,16,5532,52,176,1369,311,52,345,1492,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3170,16,5532,6,6,0,0,1004,864,0,0
201.29.241.255,10859,95.154.112.136,16884,6,6,388,3,132,40,64,108,33,40,44,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,388,3,132,2,0,0,0,252,132,0,0
187.15.170.6,54979,41.56.87.149,1500,6,6,538,4,196,40,89,246,82,40,49,52,6,0,0,1,0,1,1,2,1,3,3,3,3,0,0,0,0,0,6,538,4,196,2,0,0,0,252,196,0,0
201.29.247.199,14213,17.167.193.162,443,6,14,2830,11,4605,40,202,1118,296,40,418,1400,603,1,0,1,0,1,0,1,0,2,2,2,2,0,0,0,0,0,14,2830,11,4605,5,5,0,0,584,464,0,0
201.19.237.60,55557,92.242.140.20,80,6,5,351,5,1498,40,70,179,61,40,299,1334,578,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,351,5,1498,1,1,0,0,212,204,0,0
186.241.145.22,51610,23.45.209.172,443,6,13,1359,10,4497,40,104,385,105,52,449,1492,595,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,13,1359,10,4497,5,4,0,0,676,528,0,0
189.24.208.192,22763,216.58.202.234,443,6,10,1304,9,1495,52,130,573,165,52,166,936,292,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,1304,9,1495,5,2,0,0,528,476,0,0
187.15.171.128,58184,23.45.209.172,443,6,13,1359,10,4497,40,104,385,105,52,449,1492,595,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,13,1359,10,4497,5,4,0,0,676,528,0,0
186.241.174.78,51966,23.45.209.172,443,6,15,1463,14,5448,40,97,385,99,52,389,1492,535,0,0,3,0,0,0,3,0,4,4,4,4,0,0,0,0,0,15,1463,14,5448,5,5,0,0,780,736,0,0
187.15.170.6,56078,23.45.209.233,80,6,6,950,6,1820,52,158,678,254,52,303,1492,582,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,950,6,1820,1,1,0,0,324,320,0,0
